split,file,frames,windows,participant,matched_norms,intended_norm_exact,norm_max_error,cache_arrays_present,cache_arrays_differ,raw_mtime_ns,norm_mtime_ns,norm_size,selected_features_and_labels_sha256
train,features__cam-06_uid-09_take-02_aug-02_norm.npz,10664,351,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242837032000000,1790243203781000000,9288994,369387cbfcd62632270a38d241c3aac25232b07a7c16f6cab3407908da9a79b4
train,features__cam-06_uid-09_take-02_aug-03_norm.npz,10664,351,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242838494000000,1790243204142000000,9288994,369387cbfcd62632270a38d241c3aac25232b07a7c16f6cab3407908da9a79b4
train,features__cam-07_uid-09_take-01_aug-01_norm.npz,13503,445,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243015261000000,1790243204608000000,11745759,4a2846ba7a9e28c3582776805b951b33b9277654f5aa8c274cddc5bf75e0a374
train,features__cam-07_uid-09_take-01_aug-02_norm.npz,13503,445,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243016798000000,1790243205058000000,11745759,4a2846ba7a9e28c3582776805b951b33b9277654f5aa8c274cddc5bf75e0a374
train,features__cam-07_uid-09_take-01_aug-03_norm.npz,13503,445,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243018388000000,1790243205509000000,11745759,4a2846ba7a9e28c3582776805b951b33b9277654f5aa8c274cddc5bf75e0a374
train,features__cam-07_uid-09_take-02_aug-01_norm.npz,10817,356,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243019772000000,1790243205874000000,9415180,8f9bc363f9923b66976d153370174c7208b08e7bca047eb4107e8eec5b9c9bdc
train,features__cam-07_uid-09_take-02_aug-02_norm.npz,10817,356,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243021086000000,1790243206241000000,9415180,8f9bc363f9923b66976d153370174c7208b08e7bca047eb4107e8eec5b9c9bdc
train,features__cam-07_uid-09_take-02_aug-03_norm.npz,10817,356,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243022510000000,1790243206635000000,9415180,8f9bc363f9923b66976d153370174c7208b08e7bca047eb4107e8eec5b9c9bdc
val,features__cam-06_uid-15_take-02_aug-02_norm.npz,13818,456,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242914161000000,1790251346529000000,12030728,abb9b3680d76e88a8f5d42b259c8582d59bddd7d2ee22f272659a6db58f6ab13
val,features__cam-07_uid-15_take-02_aug-03_norm.npz,13647,450,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243091092000000,1790251346987000000,11875057,7195dd41d4a0287575c4cc5e13dc9475e6b7ba3693c18caa0ad8633284853b24
val,features__cam-07_uid-15_take-02_aug-02_norm.npz,13647,450,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243089232000000,1790251347447000000,11875057,7195dd41d4a0287575c4cc5e13dc9475e6b7ba3693c18caa0ad8633284853b24
val,features__cam-07_uid-15_take-02_aug-01_norm.npz,13647,450,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243087610000000,1790251347910000000,11875057,7195dd41d4a0287575c4cc5e13dc9475e6b7ba3693c18caa0ad8633284853b24
val,features__cam-07_uid-15_take-01_aug-03_norm.npz,16547,547,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243084052000000,1790251348467000000,14387975,88125828dd7e2723924b9a7310c807164203041c815a87f94a84ee049c42a67c
val,features__cam-07_uid-15_take-01_aug-01_norm.npz,16547,547,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243080376000000,1790251349019000000,14387975,88125828dd7e2723924b9a7310c807164203041c815a87f94a84ee049c42a67c
val,features__cam-07_uid-15_take-01_aug-02_norm.npz,16547,547,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243082231000000,1790251349574000000,14387975,88125828dd7e2723924b9a7310c807164203041c815a87f94a84ee049c42a67c
val,features__cam-07_uid-01_take-02_aug-02_norm.npz,17577,581,01,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242920487000000,1790251350183000000,15288892,4ec654749a14b9dc239d1bf22e1e46bcabf9673567d360b6c4e2be5f3f5b81f0
val,features__cam-07_uid-01_take-02_aug-03_norm.npz,17577,581,01,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242923611000000,1790251350771000000,15288892,4ec654749a14b9dc239d1bf22e1e46bcabf9673567d360b6c4e2be5f3f5b81f0
val,features__cam-07_uid-01_take-02_aug-01_norm.npz,17577,581,01,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242918537000000,1790251351355000000,15288892,4ec654749a14b9dc239d1bf22e1e46bcabf9673567d360b6c4e2be5f3f5b81f0
val,features__cam-06_uid-15_take-02_aug-03_norm.npz,13818,456,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242915959000000,1790251351811000000,12030728,abb9b3680d76e88a8f5d42b259c8582d59bddd7d2ee22f272659a6db58f6ab13
val,features__cam-06_uid-15_take-02_aug-01_norm.npz,13818,456,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242912480000000,1790251352262000000,12030728,abb9b3680d76e88a8f5d42b259c8582d59bddd7d2ee22f272659a6db58f6ab13
val,features__cam-06_uid-15_take-01_aug-03_norm.npz,16818,556,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242910794000000,1790251352815000000,14648281,c92866b2b21677cfcb7a1d1cdb0efacf7d6bf5de5ea65157824f6f9f97fb083c
val,features__cam-06_uid-15_take-01_aug-02_norm.npz,16818,556,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242908861000000,1790251353375000000,14648281,c92866b2b21677cfcb7a1d1cdb0efacf7d6bf5de5ea65157824f6f9f97fb083c
val,features__cam-06_uid-15_take-01_aug-01_norm.npz,16818,556,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242906922000000,1790251353932000000,14648281,c92866b2b21677cfcb7a1d1cdb0efacf7d6bf5de5ea65157824f6f9f97fb083c
val,features__cam-06_uid-01_take-02_aug-03_norm.npz,17606,582,01,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242750370000000,1790251354522000000,15299160,d53f2f050f3241d6efd293c172c7c0b5fc7b293810f1bf51ce00896a452a6a10
val,features__cam-06_uid-01_take-02_aug-02_norm.npz,17606,582,01,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242748421000000,1790251355112000000,15299160,d53f2f050f3241d6efd293c172c7c0b5fc7b293810f1bf51ce00896a452a6a10
val,features__cam-06_uid-01_take-02_aug-01_norm.npz,17606,582,01,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242746406000000,1790251355698000000,15299160,d53f2f050f3241d6efd293c172c7c0b5fc7b293810f1bf51ce00896a452a6a10
val,features__cam-05_uid-15_take-02_aug-03_norm.npz,13517,446,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242744431000000,1790251356143000000,11767263,457187007d90d9d54fcf423c32b9e276fa052d4058f12b7d54c60e50354f41f7
val,features__cam-05_uid-15_take-01_aug-02_norm.npz,16690,552,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242735817000000,1790251356726000000,14526014,803aafa1caf51ecb9dbb2a3d07da7b1b38636e72cf9c4618314eec297c8a68bc
val,features__cam-05_uid-15_take-02_aug-02_norm.npz,13517,446,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242740993000000,1790251357175000000,11767263,457187007d90d9d54fcf423c32b9e276fa052d4058f12b7d54c60e50354f41f7
val,features__cam-05_uid-15_take-01_aug-03_norm.npz,16690,552,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242737738000000,1790251357735000000,14526014,803aafa1caf51ecb9dbb2a3d07da7b1b38636e72cf9c4618314eec297c8a68bc
val,features__cam-05_uid-15_take-02_aug-01_norm.npz,13517,446,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242739402000000,1790251358191000000,11767263,457187007d90d9d54fcf423c32b9e276fa052d4058f12b7d54c60e50354f41f7
val,features__cam-05_uid-15_take-01_aug-01_norm.npz,16690,552,15,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242733813000000,1790251358752000000,14526014,803aafa1caf51ecb9dbb2a3d07da7b1b38636e72cf9c4618314eec297c8a68bc
val,features__cam-05_uid-01_take-02_aug-01_norm.npz,17571,581,01,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242550424000000,1790251359339000000,15258430,b09d328b2f76e7a6d14d1714cc05234de273c57add07e6afed1e0857a96f71af
val,features__cam-05_uid-01_take-02_aug-03_norm.npz,17571,581,01,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242554381000000,1790251359957000000,15258430,b09d328b2f76e7a6d14d1714cc05234de273c57add07e6afed1e0857a96f71af
val,features__cam-05_uid-01_take-02_aug-02_norm.npz,17571,581,01,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242552354000000,1790251360563000000,15258430,b09d328b2f76e7a6d14d1714cc05234de273c57add07e6afed1e0857a96f71af
test,features__cam-07_uid-02_take-03_aug-01_norm.npz,9865,324,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242944266000000,1790252575088000000,8573379,39fcf7b18a2dde350e0ff94eaaf791e42be46c3f58744f5ccffb0a584e254017
test,features__cam-07_uid-02_take-03_aug-03_norm.npz,9865,324,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242948614000000,1790252575443000000,8573379,39fcf7b18a2dde350e0ff94eaaf791e42be46c3f58744f5ccffb0a584e254017
test,features__cam-07_uid-02_take-03_aug-02_norm.npz,9865,324,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242946646000000,1790252575783000000,8573379,39fcf7b18a2dde350e0ff94eaaf791e42be46c3f58744f5ccffb0a584e254017
test,features__cam-07_uid-02_take-02_aug-03_norm.npz,8246,270,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242935905000000,1790252576073000000,7174851,18c926462f2c559ce1637db8fc23f2bce57334f525f9c9b6f7c161f06809081b
test,features__cam-07_uid-02_take-02_aug-01_norm.npz,8246,270,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242933543000000,1790252576362000000,7174851,18c926462f2c559ce1637db8fc23f2bce57334f525f9c9b6f7c161f06809081b
test,features__cam-07_uid-02_take-02_aug-02_norm.npz,8246,270,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242934738000000,1790252576649000000,7174851,18c926462f2c559ce1637db8fc23f2bce57334f525f9c9b6f7c161f06809081b
test,features__cam-07_uid-02_take-01_aug-03_norm.npz,8651,284,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242931532000000,1790252576956000000,7531988,732785cb3a931e8bd48b115bbcf150a95da870c15c964c14d446beae727ce800
test,features__cam-07_uid-02_take-01_aug-02_norm.npz,8651,284,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242925969000000,1790252577263000000,7531988,732785cb3a931e8bd48b115bbcf150a95da870c15c964c14d446beae727ce800
test,features__cam-07_uid-02_take-01_aug-01_norm.npz,8651,284,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242924796000000,1790252577576000000,7531988,732785cb3a931e8bd48b115bbcf150a95da870c15c964c14d446beae727ce800
test,features__cam-06_uid-02_take-02_aug-03_norm.npz,8078,264,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242759090000000,1790252577874000000,7036457,29cacc5116851f4d92c258523c5ece437e6c11bd08a2eebd39900f8cc81562a9
test,features__cam-06_uid-02_take-02_aug-02_norm.npz,8078,264,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242757831000000,1790252578183000000,7036457,29cacc5116851f4d92c258523c5ece437e6c11bd08a2eebd39900f8cc81562a9
test,features__cam-06_uid-02_take-02_aug-01_norm.npz,8078,264,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242756681000000,1790252578474000000,7036457,29cacc5116851f4d92c258523c5ece437e6c11bd08a2eebd39900f8cc81562a9
test,features__cam-06_uid-02_take-03-1_aug-03_norm.npz,9322,306,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242763266000000,1790252578793000000,8112845,da710cb9adb26ba6170757a69e09990717e5bcd58b8d8315537563337540f86e
test,features__cam-06_uid-02_take-03-1_aug-01_norm.npz,9322,306,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242760325000000,1790252579116000000,8112845,da710cb9adb26ba6170757a69e09990717e5bcd58b8d8315537563337540f86e
test,features__cam-06_uid-02_take-03-1_aug-02_norm.npz,9322,306,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242761690000000,1790252579440000000,8112845,da710cb9adb26ba6170757a69e09990717e5bcd58b8d8315537563337540f86e
test,features__cam-06_uid-02_take-01_aug-03_norm.npz,8530,280,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242755024000000,1790252579749000000,7433940,dda83a3112b679716e5e59642aa225aa88e8920a1eb1b4e393ec41363eaebb55
test,features__cam-06_uid-02_take-01_aug-02_norm.npz,8530,280,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242753599000000,1790252580069000000,7433940,dda83a3112b679716e5e59642aa225aa88e8920a1eb1b4e393ec41363eaebb55
test,features__cam-06_uid-02_take-01_aug-01_norm.npz,8530,280,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242752284000000,1790252580376000000,7433940,dda83a3112b679716e5e59642aa225aa88e8920a1eb1b4e393ec41363eaebb55
test,features__cam-05_uid-02_take-03_aug-03_norm.npz,10002,329,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242572332000000,1790252580712000000,8712854,5e013fe9b5f390df373ef853dcd9d578dd536630ee27fbcfce0aca6a0f2fd97f
test,features__cam-05_uid-02_take-03_aug-02_norm.npz,10002,329,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242570441000000,1790252581057000000,8712854,5e013fe9b5f390df373ef853dcd9d578dd536630ee27fbcfce0aca6a0f2fd97f
test,features__cam-05_uid-02_take-03_aug-01_norm.npz,10002,329,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242568201000000,1790252581397000000,8712854,5e013fe9b5f390df373ef853dcd9d578dd536630ee27fbcfce0aca6a0f2fd97f
test,features__cam-05_uid-02_take-01_aug-02_norm.npz,8475,278,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242556829000000,1790252581695000000,7388910,e3d632f2432b6300deaf12d40dc3adcfee2d200ee6a0cc5a408eaf47b41f2603
test,features__cam-05_uid-02_take-01_aug-03_norm.npz,8475,278,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242558173000000,1790252581986000000,7388910,e3d632f2432b6300deaf12d40dc3adcfee2d200ee6a0cc5a408eaf47b41f2603
test,features__cam-05_uid-02_take-02_aug-03_norm.npz,8099,265,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242561774000000,1790252582270000000,7055381,6fd59fa9d7964bfc8d39ed14d6d5fcc0034268ab2e40b2525baf4b7754348f16
test,features__cam-05_uid-02_take-02_aug-02_norm.npz,8099,265,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242560487000000,1790252582565000000,7055381,6fd59fa9d7964bfc8d39ed14d6d5fcc0034268ab2e40b2525baf4b7754348f16
test,features__cam-05_uid-02_take-02_aug-01_norm.npz,8099,265,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242559305000000,1790252582853000000,7055381,6fd59fa9d7964bfc8d39ed14d6d5fcc0034268ab2e40b2525baf4b7754348f16
test,features__cam-05_uid-02_take-01_aug-01_norm.npz,8475,278,02,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242555605000000,1790252583151000000,7388910,e3d632f2432b6300deaf12d40dc3adcfee2d200ee6a0cc5a408eaf47b41f2603
